Id_bien,id_codedep_codecommune,No_voie,BTQ,Type_voie,Voie,Total_piece,Surface_carrez,Surface_local,Type_local,Id_region
27110,091579,42,,ALL,DES ROSES,4,109.44,91,Maison,2855
27111,091579,49,,RUE,ST CAPRAIS,2,42.44,49,Appartement,2855
27112,091579,49,,RUE,ST CAPRAIS,1,28.72,30,Appartement,2855
27113,091579,18,,ALL,DES PERVENCHES,4,69.57,66,Maison,2855
27114,091579,30,,ALL,DES ROSES,5,83.94,80,Maison,2855
27115,091579,3,,RUE,DES NOBLETS,1,31.42,31,Appartement,2855
27116,091579,8,,ALL,DES PERVENCHES,5,81.26,80,Maison,2855
27117,091581,64,,RUE,DES COSNARDIERES,4,72.34,88,Maison,2856
27118,091587,24,,RUE,DE L'ARPAJONNAIS,2,50.46,50,Appartement,2857
27119,091587,5,,ALL,DU SAUT DU LOUP,2,50,50,Appartement,2857
27120,091587,23,,RUE,DE LA DIVISION LECLERC,2,42.9,48,Appartement,2857
27121,091589,239,,AV,ROBERT LEUTHREAU,2,90,45,Maison,2858
27122,091589,76,,AV,JEAN JAURES,1,22.23,23,Appartement,2858
27123,091589,15,B,RUE,CHARLES ROSSIGNOL,2,47.71,50,Maison,2858
27124,091589,2,,RUE,ELISEE RECLUS,1,21,21,Appartement,2858
27125,091589,114,,BD,ARISTIDE BRIAND,4,71,71,Maison,2858
27126,091589,3,,RUE,CHATEAUBRIAND,2,45.71,46,Appartement,2858
27127,091589,87,,BD,ARISTIDE BRIAND,3,62.01,70,Appartement,2858
27128,091589,4,,RUE,GAUGUIN,4,66.03,65,Appartement,2858
27129,091589,31,,RUE,HENRI DUNANT,2,31.55,35,Appartement,2858
27130,091589,29,,RUE,DES ROSSAYS,2,52.62,53,Appartement,2858
27131,091589,124,,BD,ARISTIDE BRIAND,1,17.56,19,Appartement,2858
27132,091589,25,,RUE,DES ROSSAYS,4,67.13,66,Appartement,2858
27133,091589,33,,RUE,HENRI DUNANT,1,48.29,47,Appartement,2858
27134,091589,12,,RUE,GAUGUIN,4,66.21,67,Appartement,2858
27135,091589,21,,RUE,DES ROSSAYS,3,59.02,57,Appartement,2858
27136,091589,10,,RUE,GAUGUIN,4,65.67,67,Appartement,2858
27137,091589,8,,AV,FRANCIS BERGERON,3,59.04,59,Appartement,2858
27138,091589,6,,PL,DE LA GARE,3,73.06,80,Appartement,2858
27139,091589,4,,ALL,DES EPIS,1,28.16,29,Appartement,2858
27140,091589,116,,BD,ARISTIDE BRIAND,1,24.59,23,Appartement,2858
27141,091589,12,,RUE,DE MORSANG,4,78.31,79,Appartement,2858
27142,091589,6,,RUE,GAUGUIN,3,53.8,55,Appartement,2858
27143,091589,2,,RUE,JULES GUESDE,3,63.03,63,Appartement,2858
27144,091589,23,,RUE,DU MAIL,1,21.36,15,Appartement,2858
27145,091589,124,,BD,ARISTIDE BRIAND,1,20.46,23,Appartement,2858
27146,091589,46,B,RUE,DES ROSSAYS,4,74.94,73,Appartement,2858
27147,091589,29,,AV,DE FROMENTEAU,4,70.06,65,Maison,2858
27148,091589,18,,RUE,CHAMBERLIN,1,27,28,Appartement,2858
27149,091589,7,,RUE,CAMILLE CLAUDEL,3,54.77,56,Appartement,2858
27150,091589,38,,RUE,DU MAIL,1,26.58,26,Appartement,2858
27151,091589,73,,AV,CHARLES DE GAULLE,1,30.24,30,Appartement,2858
27152,091589,38,,RUE,DU MAIL,1,33.8,33,Appartement,2858
27153,091589,37,,RUE,DE LA LIBERTE,1,165.99,22,Appartement,2858
27154,091589,1,,RUE,DES COQUELICOTS,2,38.39,38,Appartement,2858
27155,091589,93,,AV,ROGER SALENGRO,1,23,24,Appartement,2858
27156,091589,117,,BD,ARISTIDE BRIAND,4,75.21,74,Appartement,2858
27157,091589,45,,RUE,HENRI DUNANT,1,26.87,27,Appartement,2858
27158,091599,7,,RUE,DE LA BOURGOGNE,4,64,74,Maison,2859
27159,091600,8,,AV,DU GENERAL DE GAULLE,1,26.54,29,Appartement,2860
27160,091600,9,,AV,DE LA LIBERATION,2,43.34,42,Appartement,2860
27161,091600,26,,AV,DU GENERAL DE GAULLE,3,49.92,52,Appartement,2860
27162,091600,8,,BD,DE VANDEUL,2,30.83,32,Appartement,2860
27163,091600,20,,RUE,DU BAC DE RIS,3,76.21,74,Appartement,2860
27164,091600,7,,RUE,NOTRE DAME,3,44.37,50,Appartement,2860
27165,091617,13,,RUE,G. ANTHONIOZ DE GAULLE,4,68.7,68,Appartement,2861
27166,091617,42,,RUE,DE LA BERGERIE,3,58.46,58,Appartement,2861
27167,091617,1,,RUE,GALILEE,3,73.52,71,Appartement,2861
27168,091617,8,,RUE,CAPITAINE ROLAND DEPLANQUE,4,108.02,78,Maison,2861
27169,091630,1,,RUE,DU VILLAGE,4,120.52,128,Appartement,2862
27170,091630,21,,RUE,HAUTE,4,84.08,83,Maison,2862
27171,091631,4,,CHE,DU FOUR A PAIN,3,50.23,49,Appartement,2863
27172,091631,14,,RES,DOMAINE DES BOIS JARCY,6,179,180,Maison,2863
27173,091634,1,B,RUE,DE GLORIETTE,1,49.75,45,Appartement,2864
27174,091639,1,,CHE,DE L ABREUVOIR,2,28.18,28,Appartement,2865
27175,091645,18,,RUE,ANTONY,4,120.25,120,Appartement,2866
27176,091645,6,,RES,CLOS DE VERRIERES,3,63.42,64,Appartement,2866
27177,091645,1,,RUE,BLIN,1,32.22,29,Appartement,2866
27178,091645,6,,RES,CLOS DE VERRIERES,4,73.14,74,Appartement,2866
27179,091645,6,,RUE,DE PARON,3,90.22,73,Maison,2866
27180,091645,1,,SQ,DES ECRIVAINS,4,83.54,85,Appartement,2866
27181,091645,11,,RES,CLOS DE VERRIERES,3,62.47,64,Appartement,2866
27182,091645,1,,SQ,DES PAULOWNIAS,5,99.93,101,Appartement,2866
27183,091645,43,,RUE,ESTIENNE D ORVES,0,47.45,60,Appartement,2866
27184,091645,2,,ALL,DU PRESSOIR,3,58.43,59,Appartement,2866
27185,091645,1,,RUE,DE LA CHAUDIERE,6,131.73,133,Appartement,2866
27186,091645,15,,RUE,ESTIENNE D ORVES,5,99.44,105,Appartement,2866
27187,091645,4,,RUE,DE PARON,3,93.48,95,Appartement,2866
27188,091645,2,,ALL,DU PRESSOIR,2,51.4,51,Appartement,2866
27189,091645,10,,RES,CLOS DE VERRIERES,3,63.65,64,Appartement,2866
27190,091648,4,,RUE,DES MARQUANTS,2,38.34,39,Appartement,2867
27191,091648,10,,PL,DE LA MAIRIE,2,40.55,42,Appartement,2867
27192,091649,18,,RUE,FREDERIC JOLIOT CURIE,6,110.88,106,Maison,2868
27193,091657,7,,RUE,HENRI ROSSIGNOL,3,65.02,64,Appartement,2869
27194,091657,22,,RUE,DES ARBOUSIERS,3,60.1,60,Maison,2869
27195,091657,1,,RUE,DE LA BENJAMINE,3,66.96,65,Appartement,2869
27196,091657,46,,RUE,DU MUGUET,4,83.51,92,Maison,2869
27197,091657,11,,RUE,DU VIEUX LOGIS,2,31.03,32,Appartement,2869
27198,091657,221,,AV,HENRI BARBUSSE,3,65.31,65,Appartement,2869
27199,091657,56,,RUE,DES CHENES,2,34.01,35,Appartement,2869
27200,091657,16,,RUE,JEAN MARIE DJIBAOU,4,83.6,80,Maison,2869
27201,091657,9,,ALL,COLETTE,1,22.58,23,Appartement,2869
27202,091657,3,,ALL,COLETTE,3,60.14,58,Appartement,2869
27203,091657,40,,RUE,HENRI MARTIN,2,34.39,33,Appartement,2869
27204,091657,20,,RUE,DES CEDRES,4,81.3,84,Maison,2869
27205,091657,4,,ALL,COLETTE,3,54.6,54,Appartement,2869
27206,091657,6,,ALL,DANTON,5,90.02,86,Maison,2869
27207,091657,1,,RUE,DU BEL AIR,3,76.61,74,Appartement,2869
27208,091659,5307,,,LE MOULIN DE VILLOISON,3,98.18,98,Appartement,2870
27209,091659,21,,AV,DU 8 MAI 1945,3,52.83,55,Appartement,2870
27210,091659,4,,AV,CASSIOPEE,2,47.6,47,Appartement,2870
27211,091659,12,,RUE,JEAN JAURES,3,44.73,46,Appartement,2870
27212,091659,5307,,,LE MOULIN DE VILLOISON,3,55.11,50,Appartement,2870
27213,091661,25,,RUE,DES BOULEAUX,2,49.17,60,Appartement,2871
27214,091661,2,,RUE,DES PIVOINES,3,62.55,63,Appartement,2871
27215,091661,2,,VLA,DES BLEUETS,3,65.43,66,Appartement,2871
27216,091661,2,,RUE,DE LA RES DU GRIMPRE,3,66.67,66,Appartement,2871
27217,091661,14,,RUE,DE NORMANDIE,7,110.01,88,Maison,2871
27218,091661,34,,RUE,DES MARAICHERS,4,90.01,90,Appartement,2871
27219,091661,9,,RUE,DE LA RES LA HAIE DU PONT,4,77.14,75,Appartement,2871
27220,091661,16,,RUE,DU BARON DE NIVIERE,4,93.3,83,Maison,2871
27221,091661,10,,RUE,DES BRUYERES,2,47.25,48,Appartement,2871
27222,091661,4,,RUE,MARCEL PAGNOL,2,44.23,45,Appartement,2871
27223,091661,18,,RUE,DES GATINES,4,106.46,105,Maison,2871
27224,091661,9,,AV,GEORGES POMPIDOU,2,47.75,47,Appartement,2871
27225,091661,9,,RUE,LE PERDRIEL,2,34.04,38,Appartement,2871
27226,091661,3,B,RUE,ALBERT SCHWEITZER,2,29.15,29,Appartement,2871
27227,091661,25,,RUE,DES BOULEAUX,4,89.16,80,Appartement,2871
27228,091661,18,,RUE,DU CLOS D ALENCON,4,86.83,72,Maison,2871
27229,091665,14,,RUE,GRANDE RUE,3,71.8,71,Appartement,2872
27230,091665,37,,CHE,DES SABLONS,3,79.62,76,Appartement,2872
27231,091665,25,B,RUE,GRANDE RUE,2,35.85,35,Appartement,2872
27232,091665,22,A,RUE,GRANDE RUE,2,36.3,45,Appartement,2872
27233,091665,6,,RUE,DU RUISSEAU BLANC,4,83.68,82,Appartement,2872
27234,091666,19,,GR,GRANDE RUE,1,36.13,30,Appartement,2873
27235,091666,4,,CHE,VERT,4,80,120,Maison,2873
27236,091666,11,,DOM,DE VILLEJUST,4,79.3,92,Maison,2873
27237,091667,31,B,RUE,ROBINE,6,87.53,91,Maison,2874
27238,091667,30,,AV,DE SEQUIGNY,3,65,65,Appartement,2874
27239,091667,51,,AV,MARE TAMBOUR,5,82.87,84,Maison,2874
27240,091667,19,,RUE,DU REPOS,5,107.58,106,Maison,2874
27241,091667,100,,RTE,DE CORBEIL,1,40.68,28,Appartement,2874
27242,091667,38,,AV,D'EPINAY,3,52.06,60,Appartement,2874
27243,091671,14,,RUE,DES HTES BRUYERES,4,86,84,Maison,2875
27244,091679,10,,ALL,DES ECOLES,1,30.47,31,Appartement,2876
27245,091685,3,,RUE,PASTEUR,4,66.83,67,Appartement,2877
27246,091685,4,,RUE,DES PAQUERETTES,5,95.51,95,Maison,2877
27247,091685,19,,RUE,DES PRIMEVERES,5,90.58,94,Maison,2877
27248,091685,5,,ALL,DES LILAS,5,100.37,121,Maison,2877
27249,091685,27,,RUE,SALVADOR ALLENDE,5,107.2,121,Maison,2877
27250,091685,12,,RUE,DES TROENES,5,81.8,82,Appartement,2877
27251,091685,8,,RUE,SALVADOR ALLENDE,5,100.52,121,Maison,2877
27252,091687,11,,RUE,GRANDE RIVE,4,79.13,79,Appartement,2878
27253,091687,14,,AV,JEAN MERMOZ,1,39.76,39,Appartement,2878
27254,091687,18,,RUE,CARNOT,1,21.62,21,Appartement,2878
27255,091687,6,,RUE,BOUGAINVILLE,4,78.4,76,Appartement,2878
27256,091687,31,,AV,DE BRETAGNE,3,60.56,60,Appartement,2878
27257,091687,13,,RUE,DE CHATILLON,1,29.35,30,Appartement,2878
27258,091687,4,,ALL,D'ARTOIS,3,71.84,71,Appartement,2878
27259,091687,5,,RUE,DU CAPITAINE FERBER,4,86.01,85,Maison,2878
27260,091687,11,,RUE,CHAMPLAIN,5,117.1,116,Maison,2878
27261,091687,9002,,SQ,DE LA BRASSERIE,3,62.07,65,Appartement,2878
27262,091687,159,,RTE,DE FLEURY,2,38.68,38,Appartement,2878
27263,091687,7,,RUE,DANIELLE CASANOVA,2,44.19,43,Appartement,2878
27264,091687,124,,AV,DU GENERAL DE GAULLE,1,27.79,35,Appartement,2878
27265,091687,18,,RUE,CARNOT,1,38.75,33,Appartement,2878
27266,091687,31,,VC,QUAI DE CHATILLON,2,45.17,45,Appartement,2878
27267,091687,14,,BD,MEDER,4,76.15,76,Appartement,2878
27268,091687,33,,RUE,FRANCOEUR,3,67.01,66,Appartement,2878
27269,091687,15,,ALL,DES SOURCES,5,125.07,143,Maison,2878
27270,091687,16,,BD,MEDER,2,54.12,55,Appartement,2878
27271,091687,30,,BD,HUSSON,5,120.75,135,Maison,2878
27272,091687,56,,AV,DES SABLONS,1,16.28,18,Appartement,2878
27273,091687,11,,ALL,JACQUES LOUIS LARUE,1,22.6,22,Appartement,2878
27274,091687,37,,AV,MARMONT,4,65.39,65,Appartement,2878
27275,091687,4,,RUE,D'AJACCIO,4,77.1,79,Appartement,2878
27276,091687,39,B,RUE,CHARLES PICKETTY,4,78.66,84,Maison,2878
27277,091687,11,,ALL,JACQUES LOUIS LARUE,2,43.8,44,Appartement,2878
27278,091687,16,B,BD,FLEURY,4,91.97,95,Appartement,2878
27279,091687,4,,ALL,D'ARTOIS,2,39.46,37,Appartement,2878
27280,091687,70,,AV,DU GENERAL DE GAULLE,2,39.5,41,Appartement,2878
27281,091687,8,,AV,DU GENERAL ADELINE,4,81.42,82,Appartement,2878
27282,091689,6,,RUE,DE LA DIVISION LECLERC,2,43.42,43,Appartement,2879
27283,091689,9005,,RTE,D ANTONY,3,65.41,68,Appartement,2879
27284,091689,7,,ALL,DU CIDRIER,2,40.84,41,Appartement,2879
27285,091689,7,,RUE,FERNAND LEGER,2,43.81,44,Appartement,2879
27286,091689,7,,ALL,DU CIDRIER,3,59.02,59,Appartement,2879
27287,091689,16,,RUE,DE L AMIRAL MOUCHEZ,2,33.55,34,Appartement,2879
27288,091689,15,,RUE,LOUIS BLERIOT,5,140.07,118,Maison,2879
27289,091689,3,,RUE,DJANGO REINHARDT,2,42.67,43,Appartement,2879
27290,091689,3,,ALL,SAMUEL BECKETT,2,46.32,46,Appartement,2879
27291,091689,9,,RUE,FERNAND LEGER,3,57.89,57,Appartement,2879
27292,091689,16,,RUE,GILBERT ROBERT,2,42.56,42,Appartement,2879
27293,091689,4,,RUE,PASCAL,4,67.7,66,Appartement,2879
27294,091689,7,,RUE,FERNAND LEGER,3,62.08,62,Appartement,2879
27295,091689,18,,RUE,GILBERT ROBERT,5,83.68,96,Appartement,2879
27296,091689,176,,RTE,D ANTONY,3,68.01,68,Appartement,2879
27297,091689,1,,RUE,DJANGO REINHARDT,3,61.34,61,Appartement,2879
27298,091691,9,,ALL,LAVOISIER,4,77.06,78,Maison,2880
27299,091691,47,,RUE,DE CONCY,3,68.04,65,Appartement,2880
27300,091691,9,,RUE,HENRIETTE,4,115.7,85,Maison,2880
27301,091691,113,,RUE,CHARLES DE GAULLE,4,55.5,57,Appartement,2880
27302,091691,19,,RUE,DES HAIES,5,127.89,98,Maison,2880
27303,091691,9001,,RES,DU PARC DE BEAUREGARD,4,78.59,78,Appartement,2880
27304,091691,127,,RUE,CHARLES DE GAULLE,4,57.24,57,Appartement,2880
27305,091691,22,,RUE,RENE COTY,3,63.81,63,Appartement,2880
27306,091691,40,,RUE,GABRIEL PERI,2,25.79,25,Appartement,2880
27307,091691,4,,SQ,D'ANJOU,3,57.78,57,Appartement,2880
27308,091691,46,,RUE,PIERRE LOTI,4,83.2,83,Appartement,2880
27309,091691,183,,AV,DU GENERAL LECLERC,4,102.36,104,Appartement,2880
27310,091691,1,,AV,DU MARECHAL JUIN,2,50.17,50,Appartement,2880
27311,091691,30,,RUE,MARCEAU BAILLOT,1,32.56,33,Appartement,2880
27312,091691,27,,AV,DE LA RESISTANCE,2,63.08,53,Maison,2880
27313,091691,28,,RUE,PIERRE LOTI,3,72.93,73,Appartement,2880
27314,091691,49,,RUE,BOILEAU,3,60.12,61,Appartement,2880
27315,091691,20,,RUE,PIERRE LOTI,3,72.5,73,Appartement,2880
27316,091691,22,,RUE,GAY LUSSAC,5,87,89,Maison,2880
27317,091691,12,,RUE,DES BOIS CAILLIS,5,92,93,Appartement,2880
27318,091691,3,,RUE,MARCELLIN BERTHELOT,5,98.16,101,Maison,2880
27319,091691,3,,RUE,ROYALE,5,82.16,96,Maison,2880
27320,091691,48,,RUE,HENRI BARBUSSE,1,26.17,26,Appartement,2880
27321,091691,9001,,RUE,DU CLOS DES ABBESSES,3,59.85,49,Appartement,2880
27322,091691,6,,RUE,PIERRE LOTI,3,70.19,73,Appartement,2880
27323,091691,6,,SQ,DE BRETAGNE,3,56.01,57,Appartement,2880
27324,091691,111,,RUE,CHARLES DE GAULLE,3,47.78,47,Appartement,2880
27325,091691,5,,SQ,DES CEVENNES,3,57.7,57,Appartement,2880
27326,091691,6,,SQ,D'ANJOU,3,57.55,57,Appartement,2880
27327,091691,4,,IMP,DE LA CLOSERIE,5,132.63,130,Maison,2880
27328,091691,9,,RUE,DES PRIMEVERES,4,81.47,81,Appartement,2880
27329,091691,123,,RUE,CHARLES DE GAULLE,4,57.37,57,Appartement,2880
27330,091691,12,,,RES DU BOIS DES GODEAUX,4,79.88,72,Maison,2880
27331,091691,32,,RUE,DE LA GRANGE,3,80.71,60,Appartement,2880
27332,091691,5,,ALL,ANDRE MALRAUX,5,89.98,99,Maison,2880
27333,091692,1,B,RUE,DU VAUCLUSE,4,79.05,79,Appartement,2881
27334,091692,9030,,RUE,DE L ARMAGNAC,3,67,68,Appartement,2881
27335,091692,5,,RES,LA VAUCOULEUR,3,71.6,70,Appartement,2881
27336,091692,3,,ALL,RAVEL,5,99.47,100,Maison,2881
27337,091692,4,,RUE,DES MILLEPERTUIS,4,69.7,70,Appartement,2881
27338,091692,3,,ALL,VAN GOGH,7,142.22,125,Maison,2881
27339,091692,9001,,RES,LES VIGNES DE BURES,4,76.08,75,Appartement,2881
27340,091692,1,,ALL,DES ORANGERS BT O,7,49.87,162,Appartement,2881
27341,091692,12,,AV,DE PROVENCE,2,42,42,Appartement,2881
27342,091692,2,,AV,DES CEVENNES,2,52.36,54,Appartement,2881
27343,091692,1,,RES,LA VAUCOULEUR,5,106.62,126,Appartement,2881
27344,091692,1,,AV,DES CHAMPS LASNIERS,3,64.87,64,Appartement,2881
27345,091692,12,,RES,LA VAUCOULEUR,4,83.52,83,Appartement,2881
27346,091692,6,,ALL,REMBRANDT,5,99.16,100,Maison,2881
27347,091692,8,,AV,DE PROVENCE,1,31.69,31,Appartement,2881
27348,091692,15,,ALL,DES AMONTS,4,76.37,76,Appartement,2881
27349,091692,9001,,AV,DE NORMANDIE,3,66,67,Appartement,2881
27350,091692,4,,ALL,DES MIMOSAS,5,110.18,112,Appartement,2881
27351,092002,34,,AV,FRANCOIS MOLE,4,87.01,96,Appartement,2882
27352,092002,143,,RUE,DES SOURCES,3,64.26,64,Appartement,2882
27353,092002,28,,RUE,SIMONE SEAILLES,5,92.51,83,Maison,2882
27354,092002,110,,AV,ARMAND GUILLEBAUD,2,48.96,49,Appartement,2882
27355,092002,13,,RUE,D AQUITAINE,2,38.39,38,Appartement,2882
27356,092002,2,,AV,DU ONZE NOVEMBRE,3,62.02,62,Appartement,2882
27357,092002,63,,AV,JEAN MONNET,3,77.49,75,Appartement,2882
27358,092002,9,,RUE,DES MARCHAIS,4,44.95,82,Appartement,2882
27359,092002,30,,AV,DIVISION LECLERC,4,95.27,95,Appartement,2882
27360,092002,38,,RUE,DE LA PAIX,2,45.72,46,Appartement,2882
27361,092002,5,,RUE,DES IRIS,3,63.83,64,Appartement,2882
27362,092002,25,,RUE,AUGUSTE MOUNIE,3,90.86,91,Appartement,2882
27363,092002,9,,RUE,DES MORTEAUX,1,27.4,28,Appartement,2882
27364,092002,29,,AV,DIVISION LECLERC,3,71.2,72,Appartement,2882
27365,092002,36,,RUE,PROSPER LEGOUTE,3,64.39,63,Appartement,2882
27366,092002,194,,RUE,DES RABATS,4,72.06,70,Appartement,2882
27367,092002,16,,RUE,LAFONTAINE,1,24.86,28,Appartement,2882
27368,092002,210,,RUE,DES RABATS,2,36.98,41,Appartement,2882
27369,092002,30,,RUE,VELPEAU,4,89.3,90,Appartement,2882
27370,092002,49,,RUE,DE CHATENAY,4,118.87,124,Appartement,2882
27371,092002,194,,RUE,DES RABATS,4,73.16,72,Appartement,2882
27372,092002,46,,AV,BOIS DE VERRIERES,3,58.02,61,Appartement,2882
27373,092002,35,,RUE,ROGER SALENGRO,2,27.81,27,Appartement,2882
27374,092002,15,,AV,JULES FERRY,4,84.64,84,Appartement,2882
27375,092002,30,,RUE,PROSPER LEGOUTE,3,69.58,69,Appartement,2882
27376,092002,36,,RUE,ALBERT CAMUS,3,51.33,51,Appartement,2882
27377,092002,16,,PL,OLOMOUC,4,81.29,81,Appartement,2882
27378,092002,1,,RUE,DE L EGLISE,3,52.84,60,Appartement,2882
27379,092002,122,,RUE,DE MASSY,2,43.24,44,Appartement,2882
27380,092002,132,,RUE,DES RABATS,4,75.62,79,Appartement,2882
27381,092002,191,,RUE,DES RABATS,5,73.2,72,Appartement,2882
27382,092002,85,,RUE,DES HAUTES BIEVRES,1,24.4,24,Appartement,2882
27383,092002,11,,RUE,PIERRE GILLES DE GENNES,3,66.86,65,Appartement,2882
27384,092002,49,,RUE,DE CHATENAY,3,73.97,64,Appartement,2882
27385,092002,300,,RUE,ADOLPHE PAJEAUD,2,43.74,44,Appartement,2882
27386,092002,91,,RUE,DU COLONEL FABIEN,1,24.82,25,Appartement,2882
27387,092002,110,,AV,ARMAND GUILLEBAUD,1,16.37,18,Appartement,2882
27388,092002,53,,AV,RAYMOND ARON,1,21.24,22,Appartement,2882
27389,092002,13,,AV,JEANNE D ARC,3,64.89,64,Appartement,2882
27390,092002,46,,AV,BOIS DE VERRIERES,4,70.27,63,Appartement,2882
27391,092002,69,,AV,FRANCOIS MOLE,1,30.19,30,Appartement,2882
27392,092002,11,,RUE,EMILE SEITZ,5,100.21,128,Maison,2882
27393,092004,4,,RUE,BERNARD JUGAULT,4,67.23,66,Appartement,2883
27394,092004,26,,RUE,DES BOURGUIGNONS,3,40.69,40,Appartement,2883
27395,092004,12,,RUE,DU R P CH GILBERT,2,54.2,54,Appartement,2883
27396,092004,49,,AV,D ARGENTEUIL,3,52.9,53,Appartement,2883
27397,092004,81,,RUE,DU BAC,3,63.2,60,Appartement,2883
27398,092004,97,,RUE,DU CHATEAU,5,122.8,75,Maison,2883
27399,092004,21,,AV,DE LA REDOUTE,2,53.39,52,Appartement,2883
27400,092004,10,,RUE,GEORGES GUYNEMER,1,25.5,27,Appartement,2883
27401,092004,101,,RUE,DU CHATEAU,1,19.5,24,Appartement,2883
27402,092004,45,,RUE,DE NANTERRE,5,136.51,138,Appartement,2883
27403,092004,11,,RUE,DE NORMANDIE,3,62.24,58,Appartement,2883
27404,092004,37,,RUE,GEORGES GUYNEMER,4,74.55,73,Appartement,2883
27405,092004,23,,RUE,DE BRETAGNE,1,18.49,22,Appartement,2883
27406,092004,23,,RUE,DE BRETAGNE,2,35.11,36,Appartement,2883
27407,092004,21,,RUE,GALLIENI,3,54.43,60,Appartement,2883
27408,092004,44,,RUE,MAURICE BOKANOWSKI,2,36.5,30,Appartement,2883
27409,092004,17,,RUE,DU GENERAL MANGIN,2,38.29,38,Appartement,2883
27410,092004,52,,AV,FLACHAT,2,37.04,50,Appartement,2883
27411,092004,44,,BD,VOLTAIRE,2,35.02,38,Appartement,2883
27412,092004,4,B,RUE,DES BRUYERES,5,136.9,163,Maison,2883
27413,092004,16,B,RUE,JEAN DUSSOURD,4,101.5,104,Appartement,2883
27414,092004,37,,AV,DE LA REDOUTE,3,75.72,62,Appartement,2883
27415,092004,60,,BD,VOLTAIRE,2,39.31,40,Appartement,2883
27416,092004,63,,RUE,PIERRE JOIGNEAUX,1,32.12,32,Appartement,2883
27417,092004,10,B,PAS,LORNE,2,26.78,28,Appartement,2883
27418,092004,23,,RUE,DE BRETAGNE,5,102.01,101,Appartement,2883
27419,092004,7,,RUE,GEORGES JANIN,1,23.05,23,Appartement,2883
27420,092004,7,,RUE,STE SOPHIE,3,64.94,64,Appartement,2883
27421,092004,50,,AV,FLACHAT,4,92.14,98,Appartement,2883
27422,092004,2,,RUE,DE CHAMPAGNE,2,41.95,43,Appartement,2883
27423,092004,7,,RUE,DU CONTRAT SOCIAL,1,25.2,32,Appartement,2883
27424,092004,6,,RUE,NOVION,1,22.05,19,Appartement,2883
27425,092004,4,,RUE,RAPHAEL,2,59.06,60,Appartement,2883
27426,092004,59,,AV,DE LA MARNE,4,83.05,87,Appartement,2883
27427,092004,6,,RUE,D ALSACE,3,81.1,73,Appartement,2883
27428,092004,10,,AV,FLACHAT,2,40.81,41,Appartement,2883
27429,092004,54,,AV,CHEVREUL,7,136.6,138,Maison,2883
27430,092004,209,,RUE,DU MENIL,3,72.05,74,Appartement,2883
27431,092004,39,,RUE,DIDEROT,2,30.65,31,Appartement,2883
27432,092004,5,,RUE,DE L EGLISE,3,62.82,67,Appartement,2883
27433,092004,5,,RUE,EMILE ZOLA,2,18.48,18,Appartement,2883
27434,092004,82,,RUE,DU BAC,2,37.01,38,Appartement,2883
27435,092004,7,,RUE,BERNARD JUGAULT,2,31.03,31,Maison,2883
27436,092004,3,,AV,DES BAINS,1,30.2,31,Appartement,2883
27437,092004,1,,RUE,PIERRE JOIGNEAUX,2,45.71,45,Appartement,2883
27438,092004,4,,RUE,SADI CARNOT,3,66.67,66,Appartement,2883
27439,092004,51,,RUE,DU MENIL,1,22.03,22,Appartement,2883
27440,092004,29,,RUE,PAUL BERT,3,72.36,71,Appartement,2883
27441,092004,19,,RUE,DE BELFORT,4,102.07,105,Appartement,2883
27442,092004,1,,AV,DE LA REDOUTE,1,11.22,10,Appartement,2883
27443,092004,12,,AV,FAIDHERBE,2,72.27,73,Appartement,2883
27444,092004,8,B,RUE,DUCHESNAY,3,59.05,59,Appartement,2883
27445,092004,34,,RUE,DE BRETAGNE,3,40.08,40,Appartement,2883
27446,092004,99,,BD,VOLTAIRE,2,35.18,36,Appartement,2883
27447,092004,9,,RUE,FRANKLIN,2,39.12,45,Appartement,2883
27448,092004,32,,RUE,MONTAIGNE,3,46.59,46,Appartement,2883
27449,092004,14,,RUE,HENRI SAY,3,53.71,67,Appartement,2883
27450,092004,3,,AV,SAINT JOSEPH,4,86.28,86,Appartement,2883
27451,092004,19,,RUE,MORTINAT,1,16.4,18,Appartement,2883
27452,092004,14,,RUE,GEORGES GUYNEMER,2,28.76,24,Appartement,2883
27453,092004,17,,RUE,DU GENERAL MANGIN,2,35.12,34,Appartement,2883
27454,092004,27,,RUE,DES BAS,1,23.42,30,Appartement,2883
27455,092004,29,,RUE,GEORGES GUYNEMER,3,118.05,112,Appartement,2883
27456,092004,58,,RUE,MAURICE BOKANOWSKI,3,57.77,55,Appartement,2883
27457,092004,15,,RUE,DES PARISIENS,2,42.5,44,Appartement,2883
27458,092004,54,,RUE,HENRI POINCARE,4,80,80,Appartement,2883
27459,092004,2,,RUE,ALBERT DE MUN,2,33.55,31,Appartement,2883
27460,092004,80,,AV,CHEVREUL,2,51.53,41,Appartement,2883
27461,092004,35,,RUE,GEORGES GUYNEMER,3,59.74,59,Appartement,2883
27462,092004,12,,RUE,EUGENIE EBOUE,2,39.22,41,Appartement,2883
27463,092004,7,,RUE,DE PRONY,2,37.19,36,Appartement,2883
27464,092004,272,,AV,D ARGENTEUIL,2,49.38,48,Appartement,2883
27465,092004,40,,RUE,FRANKLIN,4,95.01,90,Appartement,2883
27466,092004,1,,RUE,PIERRE JOIGNEAUX,1,29.53,42,Appartement,2883
