Id_bien,id_codedep_codecommune,No_voie,BTQ,Type_voie,Voie,Total_piece,Surface_carrez,Surface_local,Type_local,Id_region
3772,075105,83,,RUE,DU CARDINAL LEMOINE,1,31.67,30,Appartement,295
3773,075105,88,B,BD,DE PORT ROYAL,3,48.75,46,Appartement,295
3774,075105,31,,RUE,JUSSIEU,1,23.29,15,Appartement,295
3775,075105,11,,RUE,BERTHOLLET,3,57.55,54,Appartement,295
3776,075105,13,,RUE,CUJAS,2,38.15,27,Appartement,295
3777,075105,118,,RUE,MONGE,4,82.5,80,Appartement,295
3778,075105,49,,RUE,CENSIER,3,52.68,54,Appartement,295
3779,075105,24,,RUE,DES ECOLES,1,6.75,6,Appartement,295
3780,075105,34,,RUE,SAINT JACQUES,1,26,26,Appartement,295
3781,075105,25,,RUE,POLIVEAU,2,41.11,40,Appartement,295
3782,075105,45,,BD,SAINT GERMAIN,1,31,37,Appartement,295
3783,075105,11,B,RUE,DU VAL DE GRACE,6,113.87,113,Appartement,295
3784,075105,3,,RUE,ROLLIN,2,43.59,45,Appartement,295
3785,075105,69,,RUE,DU CARDINAL LEMOINE,1,15.01,16,Appartement,295
3786,075105,6,,RUE,D ARRAS,2,35.39,45,Appartement,295
3787,075105,139,,BD,SAINT MICHEL,4,83.83,75,Appartement,295
3788,075105,14,,RUE,DES ECOLES,3,79.6,81,Appartement,295
3789,075105,29,,RUE,MONGE,3,56.97,55,Appartement,295
3790,075105,96,,BD,SAINT GERMAIN,4,90.27,88,Appartement,295
3791,075105,25,,RUE,FREDERIC SAUTON,2,21.37,24,Appartement,295
3792,075105,38,,RUE,DES BOULANGERS,1,11.45,11,Appartement,295
3793,075105,41,,RUE,PIERRE NICOLE,2,20.67,18,Appartement,295
3794,075105,8,,RUE,GEOFFROY ST HILAIRE,1,49.53,48,Appartement,295
3795,075105,38,,RUE,MONGE,2,45.75,45,Appartement,295
3796,075105,75,,RUE,MOUFFETARD,3,49.61,56,Appartement,295
3797,075105,9,,RUE,TOULLIER,1,124.03,55,Appartement,295
3798,075105,6,,BD,DE L HOPITAL,2,25.48,20,Appartement,295
3799,075105,98,,RUE,MONGE,3,44.59,50,Appartement,295
3800,075105,72,,RUE,GAY LUSSAC,1,22.68,22,Appartement,295
3801,075105,56,,RUE,HENRI BARBUSSE,4,71.2,70,Appartement,295
3802,075105,147,,BD,SAINT MICHEL,3,42.32,45,Appartement,295
3803,075105,44,,RUE,DE LA CLEF,2,43.21,43,Appartement,295
3804,075105,5,,RUE,DE LA CLEF,1,16.55,20,Appartement,295
3805,075105,14,,RUE,DE QUATREFAGES,4,77.5,73,Appartement,295
3806,075105,59,,RUE,CLAUDE BERNARD,5,114.85,118,Appartement,295
3807,075105,27,,RUE,DESCARTES,2,32.46,30,Appartement,295
3808,075105,88,,BD,DE PORT ROYAL,2,39.83,40,Appartement,295
3809,075105,5,,RUE,POLIVEAU,1,32.4,33,Appartement,295
3810,075105,26,,RUE,DU FER A MOULIN,2,31.9,30,Appartement,295
3811,075105,6,,RUE,THOUIN,2,35.02,37,Appartement,295
3812,075105,62,,RUE,GAY LUSSAC,1,18.33,18,Appartement,295
3813,075105,21,,RUE,DU CARDINAL LEMOINE,1,23.2,30,Appartement,295
3814,075105,3,,RUE,DE QUATREFAGES,1,13.88,14,Appartement,295
3815,075105,22,,BD,DE L HOPITAL,1,16.65,19,Appartement,295
3816,075105,4,,RUE,BLAINVILLE,1,29.66,33,Appartement,295
3817,075105,25,,BD,SAINT GERMAIN,7,174.91,173,Appartement,295
3818,075105,25,,RUE,MONGE,2,25.54,31,Appartement,295
3819,075105,56,,RUE,MONGE,2,48.5,48,Appartement,295
3820,075105,7,,RUE,SAINT JACQUES,1,27.2,31,Appartement,295
3821,075105,17,,RUE,MAITRE ALBERT,3,98.68,83,Appartement,295
3822,075105,28,B,RUE,DU CARDINAL LEMOINE,1,21.52,27,Appartement,295
3823,075105,22,B,BD,SAINT MARCEL,3,56.93,53,Appartement,295
3824,075105,48,,RUE,MOUFFETARD,1,17.51,17,Appartement,295
3825,075105,10,,RUE,DE QUATREFAGES,3,68.01,60,Appartement,295
3826,075105,12,,RUE,MONGE,1,8.3,10,Appartement,295
3827,075105,29,,RUE,LACEPEDE,2,32.1,31,Appartement,295
3828,075105,39,,RUE,BUFFON,1,28.8,28,Appartement,295
3829,075105,8,,BD,DE L HOPITAL,2,56.32,58,Appartement,295
3830,075105,24,,BD,SAINT MARCEL,4,78.48,84,Appartement,295
3831,075105,17,,RUE,DES BERNARDINS,3,42.17,43,Appartement,295
3832,075105,41,,RUE,DU FER A MOULIN,2,25.18,27,Appartement,295
3833,075105,14,,RUE,LINNE,4,67.11,68,Appartement,295
3834,075105,78,,RUE,GAY LUSSAC,2,30.1,28,Appartement,295
3835,075105,14,,RUE,BROCA,2,80.05,83,Appartement,295
3836,075105,326,,RUE,SAINT JACQUES,1,25.16,23,Appartement,295
3837,075105,14,,RUE,XAVIER PRIVAS,2,43,40,Appartement,295
3838,075105,41,,RUE,PIERRE NICOLE,1,9.17,9,Appartement,295
3839,075105,31,,RUE,SAINT JACQUES,5,114.69,113,Appartement,295
3840,075105,15,,RUE,LACEPEDE,2,69.36,60,Appartement,295
3841,075105,16,,BD,SAINT MARCEL,2,50.92,39,Appartement,295
3842,075105,50,,RUE,BROCA,2,35.6,35,Appartement,295
3843,075105,1,,RUE,VESALE,2,38.86,31,Appartement,295
3844,075105,8,,RUE,COCHIN,3,51.03,50,Appartement,295
3845,075105,14,,RUE,MONGE,2,66.9,67,Appartement,295
3846,075105,3,,PL,MONGE,3,47.66,46,Appartement,295
3847,075105,42,B,RUE,POLIVEAU,2,29.03,28,Appartement,295
3848,075105,12,,RUE,MONGE,1,9.02,13,Appartement,295
3849,075105,38,,RUE,DES BOULANGERS,1,14.19,14,Appartement,295
3850,075105,14,,RUE,DE L ABBE DE L EPEE,5,97.35,94,Appartement,295
3851,075105,51,,RUE,GAY LUSSAC,2,12.98,15,Appartement,295
3852,075105,35,,RUE,GAY LUSSAC,2,29.97,32,Appartement,295
3853,008090,8,,RUE,JULES TURQUAIS,3,75.19,75,Appartement,296
3854,008090,13,,RUE,D ORVAL,4,92,86,Appartement,296
3855,008105,7,,RUE,MOREAUX,3,65.07,62,Appartement,297
3856,008105,5,,RUE,DE MARS,2,42.4,40,Appartement,297
3857,008105,71,,RUE,VOLTAIRE,2,41.28,39,Appartement,297
3858,008105,21,,RUE,PIERRE BEREGOVOY,2,38.01,53,Appartement,297
3859,008105,3,,RUE,DES ETUVES,1,31.27,27,Appartement,297
3860,008105,19,,RUE,DE LONGUEVILLE,4,87.45,87,Appartement,297
3861,008105,10,,AV,GEORGES CORNEAU,2,6.2,46,Appartement,297
3862,008105,3,,RUE,DU PRESIDENT KENNEDY,6,10.65,195,Appartement,297
3863,008105,83,,BD,GAMBETTA,4,88.17,74,Appartement,297
3864,008105,6,,QUAI,DE LA PORTE NOIRE,2,49.33,49,Appartement,297
3865,008105,47,,AV,CHARLES BOUTET,2,50,56,Appartement,297
3866,008105,18,,AV,DU MUGUET,3,73.46,73,Appartement,297
3867,008105,1,,RUE,SAINT LOUIS,3,89.48,77,Appartement,297
3868,008105,26,,AV,D ARCHES,3,82.4,90,Appartement,297
3869,008105,13,,RUE,DE LA PAIX,3,95.54,160,Appartement,297
3870,008105,147,,RUE,DE NOUZONVILLE,3,95.57,105,Appartement,297
3871,008105,14,,RUE,KLEBER,2,36.79,41,Appartement,297
3872,008105,4,,PL,DE LA RESISTANCE,2,43.51,54,Appartement,297
3873,008105,2,,RUE,EMILE ZOLA,4,113.9,104,Appartement,297
3874,008105,18,,RUE,DU THEATRE,3,67.38,80,Appartement,297
3875,008105,34,,RUE,PORTE DE BOURGOGNE,5,98.17,99,Appartement,297
3876,008190,17,,RUE,DE LA FAUSSE PORTE,0,8.5,10,Appartement,298
3877,008190,187,,ALL,DES CANARIS,3,74.8,61,Maison,298
3878,008190,56,,RUE,DU LUXEMBOURG,4,72.9,65,Appartement,298
3879,008190,171,,ALL,DES TOURTERELLES,3,73.13,62,Maison,298
3880,075110,45,,BD,DE MAGENTA,2,32.3,32,Appartement,299
3881,075110,38,,AV,CLAUDE VELLEFAUX,2,30.18,31,Appartement,299
3882,075110,139,,RUE,DU FBG SAINT DENIS,2,36.47,29,Appartement,299
3883,075110,32,,RUE,DES PETITS HOTELS,2,49.6,50,Appartement,299
3884,075110,25,,PAS,DUBAIL,3,69.08,71,Appartement,299
3885,075110,13,,BD,DE LA VILLETTE,3,50.78,48,Appartement,299
3886,075110,41,,BD,DE LA VILLETTE,1,31.65,37,Appartement,299
3887,075110,32,,RUE,BUISSON ST LOUIS,3,42.01,51,Appartement,299
3888,075110,53,,BD,DE LA VILLETTE,5,119.1,121,Appartement,299
3889,075110,42,,RUE,DU CHATEAU D EAU,4,108.6,102,Appartement,299
3890,075110,10,,RUE,BUISSON ST LOUIS,3,51.51,45,Appartement,299
3891,075110,4,,AV,CLAUDE VELLEFAUX,3,47.03,49,Appartement,299
3892,075110,89,,RUE,DE MAUBEUGE,3,72.54,69,Appartement,299
3893,075110,8,,RUE,LA GRANGE AUX BELLES,1,15.6,14,Appartement,299
3894,075110,29,,RUE,YVES TOUDIC,1,14.06,13,Appartement,299
3895,075110,3,,RUE,HENRI FEULARD,2,33.83,34,Appartement,299
3896,075110,48,,RUE,DE CHATEAU LANDON,2,37.83,47,Appartement,299
3897,075110,82,,RUE,RENE BOULANGER,2,36.02,36,Appartement,299
3898,075110,60,,BD,DE MAGENTA,1,10.38,11,Appartement,299
3899,075110,7,,RUE,ST VINCENT DE PAUL,3,43.61,49,Appartement,299
3900,075110,42,,RUE,LUCIEN SAMPAIX,2,36.57,38,Appartement,299
3901,075110,19,,RUE,DE CHATEAU LANDON,4,77.01,77,Appartement,299
3902,075110,26,,RUE,YVES TOUDIC,3,41.89,41,Appartement,299
3903,075110,37,,BD,DE LA VILLETTE,3,75.86,76,Appartement,299
3904,075110,14,,RUE,VICQ D AZIR,3,40.9,41,Appartement,299
3905,075110,204,,RUE,DU FBG ST MARTIN,1,13.99,12,Appartement,299
3906,075110,136,,RUE,DU FBG ST MARTIN,2,30.77,36,Appartement,299
3907,075110,218,,RUE,SAINT MAUR,2,26.32,28,Appartement,299
3908,075110,18,,PAS,HEBRARD,3,64.26,65,Appartement,299
3909,075110,57,,RUE,LOUIS BLANC,2,40.35,41,Appartement,299
3910,075110,27,,BD,DE LA VILLETTE,3,47.57,46,Appartement,299
3911,075110,17,B,RUE,DE PARADIS,4,101.6,130,Appartement,299
3912,075110,47,,RUE,BICHAT,1,14.93,20,Appartement,299
3913,075110,10,,RUE,DE LA FIDELITE,4,94.63,95,Appartement,299
3914,075110,83,,RUE,DU FBG SAINT DENIS,1,20.91,20,Appartement,299
3915,075110,43,,RUE,DES VINAIGRIERS,2,28.16,38,Appartement,299
3916,075110,13,,RUE,DU FBG DU TEMPLE,1,43.6,39,Appartement,299
3917,075110,5,,RUE,JEAN ET MARIE MOINON,2,21.42,28,Appartement,299
3918,075110,27,,RUE,BICHAT,5,163,163,Appartement,299
3919,075110,11,,RUE,D HAUTEVILLE,1,11.52,12,Appartement,299
3920,075110,15,,RUE,DU FBG DU TEMPLE,2,33.77,35,Appartement,299
3921,075110,18,,RUE,ARTHUR GROUSSIER,1,27.14,24,Appartement,299
3922,075110,38,,RUE,DU FBG SAINT DENIS,3,42.38,44,Appartement,299
3923,075110,210,,RUE,LA FAYETTE,3,68.41,71,Appartement,299
3924,075110,86,,RUE,DU FBG SAINT DENIS,2,45.1,48,Appartement,299
3925,075110,19,,CRS,DES PETITES ECURIES,4,55.85,60,Appartement,299
3926,075110,6,,PAS,DES MARAIS,2,35.74,39,Appartement,299
3927,075110,10,,RUE,MARIE ET LOUISE,2,32.19,29,Appartement,299
3928,075110,9,,RUE,DE LANCRY,1,11.84,15,Appartement,299
3929,075110,14,,BD,SAINT MARTIN,3,30,40,Appartement,299
3930,075110,48,,RUE,DU FBG ST MARTIN,3,52.38,50,Appartement,299
3931,075110,25,,RUE,DU FBG DU TEMPLE,4,86.73,90,Appartement,299
3932,075110,35,,RUE,D ALSACE,3,33.56,43,Appartement,299
3933,075110,99,,RUE,DU FBG DU TEMPLE,4,111.05,116,Appartement,299
3934,075110,21,B,RUE,DE PARADIS,5,130.69,142,Appartement,299
3935,075110,8,,CRS,DES PETITES ECURIES,1,18.08,25,Appartement,299
3936,075110,4,,RUE,MARTEL,2,37.11,38,Appartement,299
3937,075110,8,,RUE,MARIE ET LOUISE,2,21.15,22,Appartement,299
3938,075110,10,,RUE,LOUIS BLANC,1,28.52,28,Appartement,299
3939,075110,62,,RUE,DU FBG SAINT DENIS,1,19.14,24,Appartement,299
3940,075110,89,,QUAI,DE VALMY,1,10.52,20,Appartement,299
3941,075110,9,,RUE,DE LA FIDELITE,1,27.78,28,Appartement,299
3942,075110,21,,RUE,ROCROY,4,67.65,65,Appartement,299
3943,075110,66,,RUE,DU FBG ST MARTIN,2,47.95,50,Appartement,299
3944,075110,78,,RUE,DE L AQUEDUC,2,50.1,50,Appartement,299
3945,075110,26,,RUE,DE PARADIS,1,34.88,34,Appartement,299
3946,075110,74,,RUE,DU FBG SAINT DENIS,1,87.3,85,Appartement,299
3947,075110,38,,RUE,LOUIS BLANC,2,46.31,42,Appartement,299
3948,075110,21,,RUE,D ALSACE,3,170.66,119,Appartement,299
3949,075110,17,B,RUE,DE PARADIS,3,100.94,110,Appartement,299
3950,075110,29,,RUE,DE L ECHIQUIER,2,35.61,34,Appartement,299
3951,075110,12,,RUE,ARTHUR GROUSSIER,2,29.02,31,Appartement,299
3952,075110,53,,RUE,DU FBG ST MARTIN,2,45.13,48,Appartement,299
3953,075110,27,,RUE,BOUCHARDON,1,17.13,15,Appartement,299
3954,075110,237,,RUE,DU FBG ST MARTIN,0,13.77,16,Appartement,299
3955,075110,95,,RUE,LA FAYETTE,3,39.6,41,Appartement,299
3956,075110,1,,RUE,DE DUNKERQUE,2,16.36,25,Appartement,299
3957,075110,50,,RUE,D ENGHIEN,3,60.07,65,Appartement,299
3958,075110,123,,RUE,DU FBG DU TEMPLE,3,45.7,44,Appartement,299
3959,075110,14,,RUE,JEAN ET MARIE MOINON,1,21.39,17,Appartement,299
3960,075110,11,,RUE,DES RECOLLETS,1,22.02,22,Appartement,299
3961,075110,133,,RUE,DU FBG DU TEMPLE,3,59.23,58,Appartement,299
3962,075110,166,,RUE,LA FAYETTE,3,64.69,65,Appartement,299
3963,075110,128,,RUE,DU FBG POISSONNIERE,1,15.69,24,Appartement,299
3964,075110,129,,RUE,DU FBG SAINT DENIS,2,21.3,22,Appartement,299
3965,075110,257,,RUE,DU FBG ST MARTIN,1,30.41,30,Appartement,299
3966,075110,170,,RUE,DU FBG SAINT DENIS,2,38.25,48,Appartement,299
3967,075110,8,,RUE,VALENCIENNES,5,129.62,121,Appartement,299
3968,075110,111,,BD,DE MAGENTA,4,119.53,119,Appartement,299
3969,075110,62,,RUE,DU FBG SAINT DENIS,2,41,42,Appartement,299
3970,075110,210,,RUE,DU FBG SAINT DENIS,2,44.21,44,Appartement,299
3971,075110,83,,BD,DE MAGENTA,2,43.22,38,Appartement,299
3972,075110,22,,PAS,DES RECOLLETS,1,29.4,25,Appartement,299
3973,075110,6,,RUE,PIERRE CHAUSSON,2,34.34,32,Appartement,299
3974,075110,121,,RUE,DU FBG DU TEMPLE,2,38.23,41,Appartement,299
3975,075110,227,,RUE,LA FAYETTE,3,54.8,56,Appartement,299
3976,075110,5,,RUE,GUY PATIN,3,47.31,52,Appartement,299
3977,075110,2,,RUE,DES DEUX GARES,5,116.64,110,Appartement,299
3978,075110,120,,BD,DE MAGENTA,5,84.07,100,Appartement,299
3979,075110,25,,RUE,YVES TOUDIC,2,43.96,45,Appartement,299
3980,075110,149,,AV,PARMENTIER,3,38.2,39,Appartement,299
3981,075110,28,,RUE,BICHAT,4,71.91,72,Appartement,299
3982,075110,10,,RUE,MAZAGRAN,2,41.76,47,Appartement,299
3983,075110,36,,PAS,DU DESIR,3,32.76,32,Appartement,299
3984,075110,95,,QUAI,DE VALMY,2,32.4,31,Appartement,299
3985,075110,118,,BD,DE MAGENTA,3,57.7,55,Appartement,299
3986,075110,55,,RUE,DES VINAIGRIERS,2,36.04,40,Appartement,299
3987,075110,35,,RUE,LA GRANGE AUX BELLES,3,49.42,48,Appartement,299
3988,075110,208,,RUE,SAINT MAUR,1,16.85,17,Appartement,299
3989,075110,39,,RUE,DU FBG ST MARTIN,2,34.66,32,Appartement,299
3990,075110,83,A,RUE,DU FBG DU TEMPLE,3,64.3,64,Appartement,299
3991,075110,1,,RUE,DE DUNKERQUE,3,79.25,87,Appartement,299
3992,075110,10,,BD,DE STRASBOURG,5,110.22,120,Appartement,299
3993,075110,5,,RUE,ST VINCENT DE PAUL,3,60.6,60,Appartement,299
3994,075110,210,,RUE,DU FBG ST MARTIN,1,10.1,15,Appartement,299
3995,075110,163,,BD,DE LA VILLETTE,2,16.37,18,Appartement,299
3996,075110,20,,RUE,JACQUES LOUVEL TESSIER,3,49.5,50,Appartement,299
3997,075110,13,,RUE,JEAN ET MARIE MOINON,2,26.01,26,Appartement,299
3998,075110,89,,QUAI,DE VALMY,1,16.03,25,Appartement,299
3999,075110,218,,RUE,DU FBG ST MARTIN,3,50.52,51,Appartement,299
4000,075110,83,,RUE,DU FBG SAINT DENIS,4,77.58,79,Appartement,299
4001,075110,29,,RUE,DE L ECHIQUIER,3,35.57,49,Appartement,299
4002,075110,15,,RUE,JEAN ET MARIE MOINON,1,15.45,15,Appartement,299
4003,075110,4,,RUE,PERDONNET,1,25.8,27,Appartement,299
4004,075110,4,,RUE,BUISSON ST LOUIS,3,60.23,60,Appartement,299
4005,075110,77,,RUE,DE MAUBEUGE,1,18.66,18,Appartement,299
4006,075110,2,,RUE,D HAUTEVILLE,4,212.54,121,Appartement,299
4007,075110,53,,RUE,DU FBG DU TEMPLE,3,65.07,66,Appartement,299
4008,075110,83,,RUE,DU FBG SAINT DENIS,2,35.85,37,Appartement,299
4009,075110,53,,RUE,DE L ECHIQUIER,2,55.04,51,Appartement,299
4010,075110,39,B,RUE,LA GRANGE AUX BELLES,1,31.32,31,Appartement,299
4011,075110,5,,RUE,CAIL,2,42.61,40,Appartement,299
4012,075110,3,,RUE,LUCIEN SAMPAIX,3,40.38,40,Appartement,299
4013,075110,26,,RUE,BUISSON ST LOUIS,2,45.8,40,Appartement,299
4014,075110,26,,RUE,DE PARADIS,1,41.01,40,Appartement,299
4015,075110,22,,RUE,BUISSON ST LOUIS,1,11.76,15,Appartement,299
4016,075110,135,,BD,DE MAGENTA,2,40.8,41,Appartement,299
4017,075110,2,,RUE,CAIL,3,65.72,60,Appartement,299
4018,075110,117,,BD,DE LA VILLETTE,1,32.02,26,Appartement,299
4019,075110,70,,RUE,DU FBG ST MARTIN,2,60.22,60,Appartement,299
4020,075110,12,,BD,DE MAGENTA,3,74.68,74,Appartement,299
4021,075110,27,,RUE,YVES TOUDIC,4,68.24,64,Appartement,299
4022,075110,25,,RUE,LA GRANGE AUX BELLES,1,0.5,14,Appartement,299
4023,075110,193,,RUE,DU FBG SAINT DENIS,3,72.18,71,Appartement,299
4024,075110,48,,RUE,LOUIS BLANC,3,64.1,65,Appartement,299
4025,075110,210,,RUE,DU FBG SAINT DENIS,2,45.56,43,Appartement,299
4026,075110,6,,RUE,DE PARADIS,5,66.35,70,Appartement,299
4027,075110,110,,RUE,DU FBG SAINT DENIS,2,15.95,14,Appartement,299
4028,075110,52,,RUE,DU FBG POISSONNIERE,2,25.23,25,Appartement,299
4029,075110,42,,RUE,DU FBG ST MARTIN,3,50.43,49,Appartement,299
4030,075110,26,,AV,CLAUDE VELLEFAUX,1,31.83,32,Appartement,299
4031,075110,3,,RUE,ROBERT BLACHE,1,13.46,13,Appartement,299
4032,075110,212,,RUE,LA FAYETTE,3,92.48,92,Appartement,299
4033,075110,9,,RUE,DE CHABROL,2,9.07,20,Appartement,299
4034,075110,52,,RUE,DU FBG ST MARTIN,3,58.38,60,Appartement,299
4035,075110,26,,RUE,YVES TOUDIC,3,47.17,46,Appartement,299
4036,075110,270,,RUE,DU FBG ST MARTIN,2,33.83,32,Appartement,299
4037,075110,18,,RUE,ST VINCENT DE PAUL,4,76.06,76,Appartement,299
4038,075110,28,,RUE,DE BELZUNCE,3,50.3,45,Appartement,299
4039,075110,9,,RUE,DE CHABROL,3,65.6,63,Appartement,299
4040,075110,42,,RUE,LUCIEN SAMPAIX,1,35.24,34,Appartement,299
4041,075110,191,,RUE,DU FBG SAINT DENIS,4,88.2,89,Appartement,299
4042,075110,90,,BD,DE MAGENTA,4,146.66,160,Appartement,299
4043,075110,7,,BD,DE DENAIN,1,38.1,40,Appartement,299
4044,075110,69,,RUE,DE CHABROL,1,13.85,12,Appartement,299
4045,075110,35,,BD,DE STRASBOURG,1,151.34,30,Appartement,299
4046,075110,6,,RUE,TESSON,4,63.56,90,Appartement,299
4047,075110,99,,RUE,DU FBG DU TEMPLE,4,184.37,95,Appartement,299
4048,075110,15,,PAS,DU BUISSON ST LOUIS,3,67.64,68,Appartement,299
4049,075110,11,B,RUE,EUGENE VARLIN,1,28.92,29,Appartement,299
4050,075110,6,,CITE,DU WAUX HALL,1,12.24,13,Appartement,299
4051,075110,185,,RUE,DU FBG ST MARTIN,2,18.02,23,Appartement,299
4052,075110,15,,RUE,CAIL,3,78.92,76,Appartement,299
4053,075110,21,,RUE,DU FBG SAINT DENIS,4,73.48,65,Appartement,299
4054,075110,50,,RUE,DU FBG ST MARTIN,3,74.07,73,Appartement,299
4055,075110,210,,RUE,SAINT MAUR,2,38.08,39,Appartement,299
4056,075110,18,,RUE,LOUIS BLANC,3,46.23,38,Appartement,299
4057,075110,201,,RUE,LA FAYETTE,2,37.36,46,Appartement,299
4058,075110,2,,RUE,D HAUTEVILLE,2,69.65,70,Appartement,299
4059,075110,20,,RUE,YVES TOUDIC,3,93.1,98,Appartement,299
4060,075110,15,,RUE,SAINTE MARTHE,1,14.68,15,Appartement,299
4061,075110,20,,RUE,DU TERRAGE,3,81.82,77,Appartement,299
4062,075110,18,,RUE,DE BELZUNCE,2,24.68,22,Appartement,299
4063,075110,199,,RUE,DU FBG SAINT DENIS,3,63.12,70,Appartement,299
4064,075110,203,,RUE,DU FBG ST MARTIN,1,10.16,18,Appartement,299
4065,075110,95,,RUE,LA FAYETTE,3,24.5,55,Appartement,299
4066,075110,15,,RUE,PIERRE DUPONT,2,52.15,49,Appartement,299
4067,075110,103,,RUE,DU FBG SAINT DENIS,1,19.4,20,Appartement,299
4068,075110,79,,RUE,DU FBG SAINT DENIS,1,11.43,10,Appartement,299
4069,075110,44,,RUE,DES VINAIGRIERS,3,57.2,55,Appartement,299
4070,075110,32,,RUE,DES VINAIGRIERS,1,13.49,12,Appartement,299
4071,075110,24,,RUE,BUISSON ST LOUIS,2,25.71,22,Appartement,299
4072,075110,75,,BD,DE LA VILLETTE,1,14.41,11,Appartement,299
4073,075110,3,,RUE,ALEXANDRE PARODI,2,27.09,29,Appartement,299
4074,075110,214,,RUE,DU FBG ST MARTIN,2,57.97,49,Appartement,299
4075,075110,2,,RUE,PHILIPPE DE GIRARD,3,59.27,54,Appartement,299
4076,075110,83,,BD,DE MAGENTA,3,63.02,60,Appartement,299
4077,075110,20,,RUE,MAZAGRAN,4,94.25,95,Appartement,299
4078,075110,27,,BD,DE LA VILLETTE,3,49,50,Appartement,299
4079,075110,3,,RUE,DE LA FIDELITE,3,54.16,54,Appartement,299
4080,075110,103,,RUE,DU FBG DU TEMPLE,1,27.83,22,Appartement,299
4081,075110,64,,RUE,DE L AQUEDUC,2,46.21,45,Appartement,299
4082,075110,34,,RUE,DE CHABROL,2,87.44,79,Appartement,299
4083,075110,25,,RUE,DES PETITS HOTELS,4,112.55,118,Appartement,299
4084,075110,120,,BD,DE MAGENTA,3,117.08,120,Appartement,299
4085,075110,83,,RUE,DU FBG SAINT DENIS,2,36.05,38,Appartement,299
4086,075110,30,,RUE,DES VINAIGRIERS,2,37.62,21,Appartement,299
4087,075110,5,,RUE,DU CHATEAU D EAU,3,68.84,69,Appartement,299
4088,075110,257,,RUE,DU FBG ST MARTIN,1,32.04,31,Appartement,299
4089,075110,110,,RUE,DU FBG POISSONNIERE,1,9.01,11,Appartement,299
4090,075110,24,,RUE,DU FBG ST MARTIN,2,28.78,23,Appartement,299
4091,075110,13,,RUE,LUCIEN SAMPAIX,2,58.46,60,Appartement,299
4092,075110,237,,RUE,LA FAYETTE,3,57.29,60,Appartement,299
4093,075110,75,,RUE,DU FBG ST MARTIN,3,57.42,63,Appartement,299
4094,075110,57,,RUE,BICHAT,4,37.28,48,Appartement,299
4095,075110,33,,RUE,DE SAMBRE ET MEUSE,3,35.16,35,Appartement,299
4096,075110,11,,RUE,TESSON,2,37.59,38,Appartement,299
4097,075110,29,,RUE,DE PARADIS,1,18.55,18,Appartement,299
4098,075110,40,,RUE,LUCIEN SAMPAIX,3,69.55,70,Appartement,299
4099,075110,26,,RUE,YVES TOUDIC,2,56.8,46,Appartement,299
4100,075110,12,,RUE,YVES TOUDIC,4,96.29,78,Appartement,299
4101,075110,230,,RUE,DU FBG SAINT DENIS,2,54.84,55,Appartement,299
4102,075110,3,,RUE,DE LA FIDELITE,1,7.64,12,Appartement,299
4103,075110,45,,BD,DE LA CHAPELLE,3,53.93,52,Appartement,299
4104,075110,1,,RUE,LUCIEN SAMPAIX,2,33.05,28,Appartement,299
4105,075110,34,B,RUE,DE DUNKERQUE,4,104.14,101,Appartement,299
4106,075110,35,,RUE,DES VINAIGRIERS,2,28.56,27,Appartement,299
4107,075110,35,,RUE,DES VINAIGRIERS,3,45.92,45,Appartement,299
4108,075110,101,,RUE,DU FBG DU TEMPLE,2,31.07,32,Appartement,299
4109,075110,149,,AV,PARMENTIER,2,36.3,36,Appartement,299
4110,075110,221,,RUE,SAINT MAUR,2,18.71,14,Appartement,299
4111,075110,80,,RUE,DU FBG POISSONNIERE,1,25.17,30,Appartement,299
4112,075110,66,,BD,DE STRASBOURG,5,114.26,111,Appartement,299
4113,075110,64,,BD,DE STRASBOURG,3,62.29,65,Appartement,299
4114,075110,10,,RUE,DE L ECHIQUIER,1,23.11,24,Appartement,299
4115,075110,64,,BD,DE STRASBOURG,1,37.76,38,Appartement,299
4116,075110,183,,RUE,SAINT MAUR,2,26.51,20,Appartement,299
4117,075110,264,,RUE,DU FBG ST MARTIN,1,13.18,13,Appartement,299
4118,075110,90,,RUE,D HAUTEVILLE,2,32.75,34,Appartement,299
4119,075110,8,,BD,DE STRASBOURG,2,73.06,72,Appartement,299
4120,075110,7,,RUE,DE NANCY,2,28.44,26,Appartement,299
4121,075110,24,,RUE,DU CHATEAU D EAU,1,25.47,27,Appartement,299
4122,075110,18,,PL,RAOUL FOLLEREAU,2,50.5,50,Appartement,299
4123,075110,71,,RUE,DE MAUBEUGE,3,80.2,82,Appartement,299
4124,075110,16,,RUE,DES DEUX GARES,3,68.1,65,Appartement,299
4125,075110,31,,RUE,JACQUES LOUVEL TESSIER,3,20.12,17,Appartement,299
4126,075110,20,,RUE,DU TERRAGE,1,35.09,40,Appartement,299
4127,075110,3,,PAS,DU MARCHE,1,11.54,11,Appartement,299
4128,075110,13,,BD,DE MAGENTA,3,74.94,80,Appartement,299
4129,075110,149,,AV,PARMENTIER,2,37.8,38,Appartement,299
4130,075110,27,,RUE,DE SAMBRE ET MEUSE,1,20.01,20,Appartement,299
4131,075110,212,,RUE,LA FAYETTE,3,56.31,57,Appartement,299
4132,075110,22,,RUE,YVES TOUDIC,5,121.23,121,Appartement,299
